Match_id,Final_Inning_Score,Final_Wickets_Lost,Max_over_played,Over,Inn_Score_atm,Inn_Wicks_atm,R_Rate_atm,Ptnr_Avg_atm,Ptnr_Balls_atm,L3_Runs,L3_Wicks,Runs_to_be_Scored
211,219,2,20,10,113,1,11.3,56.5,30.0,29.0,1.0,106
211,219,2,20,11,127,1,11.55,63.5,33.0,32.0,1.0,92
211,219,2,20,12,142,1,11.83,71.0,36.0,40.0,1.0,77
211,219,2,20,13,156,1,12.0,78.0,39.0,43.0,0.0,63
211,219,2,20,14,165,1,11.79,82.5,42.0,38.0,0.0,54
211,219,2,20,15,175,2,11.67,58.33,30.0,33.0,1.0,44
211,219,2,20,16,181,2,11.31,60.33,32.0,25.0,1.0,38
211,219,2,20,17,196,2,11.53,65.33,34.0,31.0,1.0,23
211,219,2,20,18,202,2,11.22,67.33,36.0,27.0,0.0,17
211,219,2,20,19,212,2,11.16,70.67,38.0,31.0,0.0,7
211,219,2,20,20,219,2,10.95,73.0,40.0,23.0,0.0,0
212,169,4,20,4,21,1,5.25,10.5,12.0,19.0,1.0,148
212,169,4,20,5,25,1,5.0,12.5,15.0,14.0,1.0,144
212,169,4,20,6,36,1,6.0,18.0,18.0,21.0,0.0,133
212,169,4,20,7,46,1,6.57,23.0,21.0,25.0,0.0,123
212,169,4,20,8,50,1,6.25,25.0,24.0,25.0,0.0,119
212,169,4,20,9,55,1,6.11,27.5,27.0,19.0,0.0,114
212,169,4,20,10,65,1,6.5,32.5,30.0,19.0,0.0,104
212,169,4,20,11,67,3,6.09,16.75,16.5,17.0,2.0,102
212,169,4,20,12,69,3,5.75,17.25,18.0,14.0,2.0,100
212,169,4,20,13,81,3,6.23,20.25,19.5,16.0,2.0,88
212,169,4,20,14,86,3,6.14,21.5,21.0,19.0,0.0,83
212,169,4,20,15,95,4,6.33,19.0,18.0,26.0,1.0,74
212,169,4,20,16,103,4,6.44,20.6,19.2,22.0,1.0,66
212,169,4,20,17,117,4,6.88,23.4,20.4,31.0,1.0,52
212,169,4,20,18,141,4,7.83,28.2,21.6,46.0,0.0,28
212,169,4,20,19,155,4,8.16,31.0,22.8,52.0,0.0,14
212,169,4,20,20,169,4,8.45,33.8,24.0,52.0,0.0,0
213,148,5,20,4,25,1,6.25,12.5,12.0,22.0,1.0,123
213,148,5,20,5,28,1,5.6,14.0,15.0,16.0,1.0,120
213,148,5,20,6,33,2,5.5,11.0,12.0,15.0,1.0,115
213,148,5,20,7,40,2,5.71,13.33,14.0,15.0,1.0,108
213,148,5,20,8,43,4,5.38,8.6,9.6,15.0,3.0,105
213,148,5,20,9,51,4,5.67,10.2,10.8,18.0,2.0,97
213,148,5,20,10,57,4,5.7,11.4,12.0,17.0,2.0,91
213,148,5,20,11,63,5,5.73,10.5,11.0,20.0,1.0,85
213,148,5,20,12,66,5,5.5,11.0,12.0,15.0,1.0,82
213,148,5,20,13,82,5,6.31,13.67,13.0,25.0,1.0,66
213,148,5,20,14,89,5,6.36,14.83,14.0,26.0,0.0,59
213,148,5,20,15,95,5,6.33,15.83,15.0,29.0,0.0,53
213,148,5,20,16,99,5,6.19,16.5,16.0,17.0,0.0,49
213,148,5,20,17,108,5,6.35,18.0,17.0,19.0,0.0,40
213,148,5,20,18,113,5,6.28,18.83,18.0,18.0,0.0,35
213,148,5,20,19,127,5,6.68,21.17,19.0,28.0,0.0,21
213,148,5,20,20,148,5,7.4,24.67,20.0,40.0,0.0,0
214,223,2,20,4,41,0,10.25,41.0,24.0,38.0,0.0,182
214,223,2,20,5,58,0,11.6,58.0,30.0,47.0,0.0,165
214,223,2,20,6,60,0,10.0,60.0,36.0,32.0,0.0,163
214,223,2,20,7,67,0,9.57,67.0,42.0,26.0,0.0,156
214,223,2,20,8,86,0,10.75,86.0,48.0,28.0,0.0,137
214,223,2,20,9,102,0,11.33,102.0,54.0,42.0,0.0,121
214,223,2,20,10,110,0,11.0,110.0,60.0,43.0,0.0,113
214,223,2,20,11,120,0,10.91,120.0,66.0,34.0,0.0,103
214,223,2,20,12,138,0,11.5,138.0,72.0,36.0,0.0,85
214,223,2,20,13,148,0,11.38,148.0,78.0,38.0,0.0,75
214,223,2,20,14,161,0,11.5,161.0,84.0,41.0,0.0,62
214,223,2,20,15,172,0,11.47,172.0,90.0,34.0,0.0,51
214,223,2,20,16,178,0,11.12,178.0,96.0,30.0,0.0,45
214,223,2,20,17,185,1,10.88,92.5,51.0,24.0,1.0,38
214,223,2,20,18,194,2,10.78,64.67,36.0,22.0,2.0,29
214,223,2,20,19,205,2,10.79,68.33,38.0,27.0,2.0,18
214,223,2,20,20,223,2,11.15,74.33,40.0,38.0,1.0,0
215,167,6,20,4,34,1,8.5,17.0,12.0,31.0,1.0,133
215,167,6,20,5,39,2,7.8,13.0,10.0,29.0,2.0,128
215,167,6,20,6,44,2,7.33,14.67,12.0,32.0,1.0,123
215,167,6,20,7,52,2,7.43,17.33,14.0,18.0,1.0,115
215,167,6,20,8,61,2,7.62,20.33,16.0,22.0,0.0,106
215,167,6,20,9,64,2,7.11,21.33,18.0,20.0,0.0,103
215,167,6,20,10,69,2,6.9,23.0,20.0,17.0,0.0,98
215,167,6,20,11,74,2,6.73,24.67,22.0,13.0,0.0,93
215,167,6,20,12,84,2,7.0,28.0,24.0,20.0,0.0,83
215,167,6,20,13,92,2,7.08,30.67,26.0,23.0,0.0,75
215,167,6,20,14,102,2,7.29,34.0,28.0,28.0,0.0,65
215,167,6,20,15,116,2,7.73,38.67,30.0,32.0,0.0,51
215,167,6,20,16,119,3,7.44,29.75,24.0,27.0,1.0,48
215,167,6,20,17,129,4,7.59,25.8,20.4,27.0,2.0,38
215,167,6,20,18,138,4,7.67,27.6,21.6,22.0,2.0,29
215,167,6,20,19,152,5,8.0,25.33,19.0,33.0,2.0,15
215,167,6,20,20,167,6,8.35,23.86,17.14,38.0,2.0,0
216,162,4,20,4,23,1,5.75,11.5,12.0,16.0,0.0,139
216,162,4,20,5,32,2,6.4,10.67,10.0,15.0,1.0,130
216,162,4,20,6,46,2,7.67,15.33,12.0,24.0,1.0,116
216,162,4,20,7,51,2,7.29,17.0,14.0,28.0,1.0,111
216,162,4,20,8,61,2,7.62,20.33,16.0,29.0,0.0,101
216,162,4,20,9,67,2,7.44,22.33,18.0,21.0,0.0,95
216,162,4,20,10,80,2,8.0,26.67,20.0,29.0,0.0,82
216,162,4,20,11,85,2,7.73,28.33,22.0,24.0,0.0,77
216,162,4,20,12,91,2,7.58,30.33,24.0,24.0,0.0,71
216,162,4,20,13,95,2,7.31,31.67,26.0,15.0,0.0,67
216,162,4,20,14,103,2,7.36,34.33,28.0,18.0,0.0,59
216,162,4,20,15,111,3,7.4,27.75,22.5,20.0,1.0,51
216,162,4,20,16,127,3,7.94,31.75,24.0,32.0,1.0,35
216,162,4,20,17,135,4,7.94,27.0,20.4,32.0,2.0,27
216,162,4,20,18,142,4,7.89,28.4,21.6,31.0,1.0,20
216,162,4,20,19,150,4,7.89,30.0,22.8,23.0,1.0,12
216,162,4,20,20,162,4,8.1,32.4,24.0,27.0,0.0,0
217,191,7,20,4,32,1,8.0,16.0,12.0,31.0,0.0,159
217,191,7,20,5,43,1,8.6,21.5,15.0,30.0,0.0,148
217,191,7,20,6,55,1,9.17,27.5,18.0,40.0,0.0,136
217,191,7,20,7,64,1,9.14,32.0,21.0,32.0,0.0,127
217,191,7,20,8,68,1,8.5,34.0,24.0,25.0,0.0,123
217,191,7,20,9,74,3,8.22,18.5,13.5,19.0,2.0,117
217,191,7,20,10,84,3,8.4,21.0,15.0,20.0,2.0,107
217,191,7,20,11,88,3,8.0,22.0,16.5,20.0,2.0,103
217,191,7,20,12,94,4,7.83,18.8,14.4,20.0,1.0,97
217,191,7,20,13,100,5,7.69,16.67,13.0,16.0,2.0,91
217,191,7,20,14,121,5,8.64,20.17,14.0,33.0,2.0,70
217,191,7,20,15,132,5,8.8,22.0,15.0,38.0,1.0,59
217,191,7,20,16,146,6,9.12,20.86,13.71,46.0,1.0,45
217,191,7,20,17,152,6,8.94,21.71,14.57,31.0,1.0,39
217,191,7,20,18,158,6,8.78,22.57,15.43,26.0,1.0,33
217,191,7,20,19,182,6,9.58,26.0,16.29,36.0,0.0,9
217,191,7,20,20,191,7,9.55,23.88,15.0,39.0,1.0,0
218,171,6,20,4,38,0,9.5,38.0,24.0,30.0,0.0,133
218,171,6,20,5,49,1,9.8,24.5,15.0,31.0,1.0,122
218,171,6,20,6,57,1,9.5,28.5,18.0,30.0,1.0,114
218,171,6,20,7,63,2,9.0,21.0,14.0,25.0,2.0,108
218,171,6,20,8,69,2,8.62,23.0,16.0,20.0,1.0,102
218,171,6,20,9,75,2,8.33,25.0,18.0,18.0,1.0,96
218,171,6,20,10,83,2,8.3,27.67,20.0,20.0,0.0,88
218,171,6,20,11,88,3,8.0,22.0,16.5,19.0,1.0,83
218,171,6,20,12,94,3,7.83,23.5,18.0,19.0,1.0,77
218,171,6,20,13,97,3,7.46,24.25,19.5,14.0,1.0,74
218,171,6,20,14,103,3,7.36,25.75,21.0,15.0,0.0,68
218,171,6,20,15,122,3,8.13,30.5,22.5,28.0,0.0,49
218,171,6,20,16,127,4,7.94,25.4,19.2,30.0,1.0,44
218,171,6,20,17,133,4,7.82,26.6,20.4,30.0,1.0,38
218,171,6,20,18,137,6,7.61,19.57,15.43,15.0,3.0,34
218,171,6,20,19,147,6,7.74,21.0,16.29,20.0,2.0,24
218,171,6,20,20,171,6,8.55,24.43,17.14,38.0,2.0,0
219,162,4,20,4,20,0,5.0,20.0,24.0,11.0,0.0,142
219,162,4,20,5,24,0,4.8,24.0,30.0,10.0,0.0,138
219,162,4,20,6,38,0,6.33,38.0,36.0,21.0,0.0,124
219,162,4,20,7,52,0,7.43,52.0,42.0,32.0,0.0,110
219,162,4,20,8,59,0,7.38,59.0,48.0,35.0,0.0,103
219,162,4,20,9,73,0,8.11,73.0,54.0,35.0,0.0,89
219,162,4,20,10,82,1,8.2,41.0,30.0,30.0,1.0,80
219,162,4,20,11,91,1,8.27,45.5,33.0,32.0,1.0,71
219,162,4,20,12,94,2,7.83,31.33,24.0,21.0,2.0,68
219,162,4,20,13,99,2,7.62,33.0,26.0,17.0,1.0,63
219,162,4,20,14,108,2,7.71,36.0,28.0,17.0,1.0,54
219,162,4,20,15,117,2,7.8,39.0,30.0,23.0,0.0,45
219,162,4,20,16,128,2,8.0,42.67,32.0,29.0,0.0,34
219,162,4,20,17,140,2,8.24,46.67,34.0,32.0,0.0,22
219,162,4,20,18,145,3,8.06,36.25,27.0,28.0,1.0,17
219,162,4,20,19,158,3,8.32,39.5,28.5,30.0,1.0,4
219,162,4,20,20,162,4,8.1,32.4,24.0,22.0,2.0,0
220,125,5,20,4,26,2,6.5,8.67,8.0,24.0,2.0,99
220,125,5,20,5,41,2,8.2,13.67,10.0,31.0,2.0,84
220,125,5,20,6,43,2,7.17,14.33,12.0,30.0,1.0,82
220,125,5,20,7,45,2,6.43,15.0,14.0,19.0,0.0,80
220,125,5,20,8,51,2,6.38,17.0,16.0,10.0,0.0,74
220,125,5,20,9,55,3,6.11,13.75,13.5,12.0,1.0,70
220,125,5,20,10,56,4,5.6,11.2,12.0,11.0,2.0,69
220,125,5,20,11,61,4,5.55,12.2,13.2,10.0,2.0,64
220,125,5,20,12,68,4,5.67,13.6,14.4,13.0,1.0,57
220,125,5,20,13,71,4,5.46,14.2,15.6,15.0,0.0,54
220,125,5,20,14,85,4,6.07,17.0,16.8,24.0,0.0,40
220,125,5,20,15,89,4,5.93,17.8,18.0,21.0,0.0,36
220,125,5,20,16,96,4,6.0,19.2,19.2,25.0,0.0,29
220,125,5,20,17,100,4,5.88,20.0,20.4,15.0,0.0,25
220,125,5,20,18,107,5,5.94,17.83,18.0,18.0,1.0,18
220,125,5,20,19,118,5,6.21,19.67,19.0,22.0,1.0,7
220,125,5,20,20,125,5,6.25,20.83,20.0,25.0,1.0,0
221,163,4,20,4,32,0,8.0,32.0,24.0,30.0,0.0,131
221,163,4,20,5,48,0,9.6,48.0,30.0,35.0,0.0,115
221,163,4,20,6,53,0,8.83,53.0,36.0,33.0,0.0,110
221,163,4,20,7,59,0,8.43,59.0,42.0,27.0,0.0,104
221,163,4,20,8,64,0,8.0,64.0,48.0,16.0,0.0,99
221,163,4,20,9,75,0,8.33,75.0,54.0,22.0,0.0,88
221,163,4,20,10,86,0,8.6,86.0,60.0,27.0,0.0,77
221,163,4,20,11,90,1,8.18,45.0,33.0,26.0,1.0,73
221,163,4,20,12,95,2,7.92,31.67,24.0,20.0,2.0,68
221,163,4,20,13,102,2,7.85,34.0,26.0,16.0,2.0,61
221,163,4,20,14,108,2,7.71,36.0,28.0,18.0,1.0,55
221,163,4,20,15,116,2,7.73,38.67,30.0,21.0,0.0,47
221,163,4,20,16,124,3,7.75,31.0,24.0,22.0,1.0,39
221,163,4,20,17,132,3,7.76,33.0,25.5,24.0,1.0,31
221,163,4,20,18,141,3,7.83,35.25,27.0,25.0,1.0,22
221,163,4,20,19,155,3,8.16,38.75,28.5,31.0,0.0,8
221,163,4,20,20,163,5,8.15,27.17,20.0,31.0,2.0,0
222,110,8,20,4,18,2,4.5,6.0,8.0,17.0,1.0,92
222,110,8,20,5,19,2,3.8,6.33,10.0,12.0,1.0,91
222,110,8,20,6,22,2,3.67,7.33,12.0,7.0,0.0,88
222,110,8,20,7,28,2,4.0,9.33,14.0,10.0,0.0,82
222,110,8,20,8,40,2,5.0,13.33,16.0,21.0,0.0,70
222,110,8,20,9,44,2,4.89,14.67,18.0,22.0,0.0,66
222,110,8,20,10,49,2,4.9,16.33,20.0,21.0,0.0,61
222,110,8,20,11,57,3,5.18,14.25,16.5,17.0,1.0,53
222,110,8,20,12,63,5,5.25,10.5,12.0,19.0,3.0,47
222,110,8,20,13,69,5,5.31,11.5,13.0,20.0,3.0,41
222,110,8,20,14,73,6,5.21,10.43,12.0,16.0,3.0,37
222,110,8,20,15,78,6,5.2,11.14,12.86,15.0,1.0,32
222,110,8,20,16,87,7,5.44,10.88,12.0,18.0,2.0,23
222,110,8,20,17,92,7,5.41,11.5,12.75,19.0,1.0,18
222,110,8,20,18,96,7,5.33,12.0,13.5,18.0,1.0,14
222,110,8,20,19,107,8,5.63,11.89,12.67,20.0,1.0,3
222,110,8,20,20,110,9,5.5,11.0,12.0,18.0,2.0,0
223,172,5,20,4,28,0,7.0,28.0,24.0,15.0,0.0,144
223,172,5,20,5,33,0,6.6,33.0,30.0,17.0,0.0,139
223,172,5,20,6,48,0,8.0,48.0,36.0,25.0,0.0,124
223,172,5,20,7,52,0,7.43,52.0,42.0,24.0,0.0,120
223,172,5,20,8,60,1,7.5,30.0,24.0,27.0,1.0,112
223,172,5,20,9,63,2,7.0,21.0,18.0,15.0,2.0,109
223,172,5,20,10,70,2,7.0,23.33,20.0,18.0,2.0,102
223,172,5,20,11,82,2,7.45,27.33,22.0,22.0,1.0,90
223,172,5,20,12,86,2,7.17,28.67,24.0,23.0,0.0,86
223,172,5,20,13,93,3,7.15,23.25,19.5,23.0,1.0,79
223,172,5,20,14,97,3,6.93,24.25,21.0,15.0,1.0,75
223,172,5,20,15,106,3,7.07,26.5,22.5,20.0,1.0,66
223,172,5,20,16,125,3,7.81,31.25,24.0,32.0,0.0,47
223,172,5,20,17,136,3,8.0,34.0,25.5,39.0,0.0,36
223,172,5,20,18,150,4,8.33,30.0,21.6,44.0,1.0,22
223,172,5,20,19,163,4,8.58,32.6,22.8,38.0,1.0,9
223,172,5,20,20,172,5,8.6,28.67,20.0,36.0,2.0,0
224,185,4,20,4,25,1,6.25,12.5,12.0,24.0,0.0,160
224,185,4,20,5,39,1,7.8,19.5,15.0,30.0,0.0,146
224,185,4,20,6,53,1,8.83,26.5,18.0,39.0,0.0,132
224,185,4,20,7,63,1,9.0,31.5,21.0,38.0,0.0,122
224,185,4,20,8,71,1,8.88,35.5,24.0,32.0,0.0,114
224,185,4,20,9,73,1,8.11,36.5,27.0,20.0,0.0,112
224,185,4,20,10,81,1,8.1,40.5,30.0,18.0,0.0,104
224,185,4,20,11,91,1,8.27,45.5,33.0,20.0,0.0,94
224,185,4,20,12,97,1,8.08,48.5,36.0,24.0,0.0,88
224,185,4,20,13,107,1,8.23,53.5,39.0,26.0,0.0,78
224,185,4,20,14,118,1,8.43,59.0,42.0,27.0,0.0,67
224,185,4,20,15,123,2,8.2,41.0,30.0,26.0,1.0,62
224,185,4,20,16,137,2,8.56,45.67,32.0,30.0,1.0,48
224,185,4,20,17,148,2,8.71,49.33,34.0,30.0,1.0,37
224,185,4,20,18,162,3,9.0,40.5,27.0,39.0,1.0,23
224,185,4,20,19,176,3,9.26,44.0,28.5,39.0,1.0,9
224,185,4,20,20,185,4,9.25,37.0,24.0,37.0,2.0,0
225,208,5,20,4,32,1,8.0,16.0,12.0,26.0,0.0,176
225,208,5,20,5,38,1,7.6,19.0,15.0,31.0,0.0,170
225,208,5,20,6,48,2,8.0,16.0,12.0,23.0,1.0,160
225,208,5,20,7,59,2,8.43,19.67,14.0,27.0,1.0,149
225,208,5,20,8,67,2,8.38,22.33,16.0,29.0,1.0,141
225,208,5,20,9,83,2,9.22,27.67,18.0,35.0,0.0,125
225,208,5,20,10,90,2,9.0,30.0,20.0,31.0,0.0,118
225,208,5,20,11,94,2,8.55,31.33,22.0,27.0,0.0,114
225,208,5,20,12,111,2,9.25,37.0,24.0,28.0,0.0,97
225,208,5,20,13,126,2,9.69,42.0,26.0,36.0,0.0,82
225,208,5,20,14,134,3,9.57,33.5,21.0,40.0,1.0,74
225,208,5,20,15,147,4,9.8,29.4,18.0,36.0,2.0,61
225,208,5,20,16,149,4,9.31,29.8,19.2,23.0,2.0,59
225,208,5,20,17,159,4,9.35,31.8,20.4,25.0,1.0,49
225,208,5,20,18,174,4,9.67,34.8,21.6,27.0,0.0,34
225,208,5,20,19,187,4,9.84,37.4,22.8,38.0,0.0,21
225,208,5,20,20,208,5,10.4,34.67,20.0,49.0,1.0,0
226,175,3,20,4,27,0,6.75,27.0,24.0,18.0,0.0,148
226,175,3,20,5,30,0,6.0,30.0,30.0,19.0,0.0,145
226,175,3,20,6,36,0,6.0,36.0,36.0,21.0,0.0,139
226,175,3,20,7,49,0,7.0,49.0,42.0,22.0,0.0,126
226,175,3,20,8,62,0,7.75,62.0,48.0,32.0,0.0,113
226,175,3,20,9,73,0,8.11,73.0,54.0,37.0,0.0,102
226,175,3,20,10,88,0,8.8,88.0,60.0,39.0,0.0,87
226,175,3,20,11,94,1,8.55,47.0,33.0,32.0,1.0,81
226,175,3,20,12,102,1,8.5,51.0,36.0,29.0,1.0,73
226,175,3,20,13,105,2,8.08,35.0,26.0,17.0,2.0,70
226,175,3,20,14,113,2,8.07,37.67,28.0,19.0,1.0,62
226,175,3,20,15,124,2,8.27,41.33,30.0,22.0,1.0,51
226,175,3,20,16,134,2,8.38,44.67,32.0,29.0,0.0,41
226,175,3,20,17,146,2,8.59,48.67,34.0,33.0,0.0,29
226,175,3,20,18,157,2,8.72,52.33,36.0,33.0,0.0,18
226,175,3,20,19,161,3,8.47,40.25,28.5,27.0,1.0,14
226,175,3,20,20,175,3,8.75,43.75,30.0,29.0,1.0,0
227,194,2,20,4,37,0,9.25,37.0,24.0,29.0,0.0,157
227,194,2,20,5,41,0,8.2,41.0,30.0,22.0,0.0,153
227,194,2,20,6,47,0,7.83,47.0,36.0,20.0,0.0,147
227,194,2,20,7,58,0,8.29,58.0,42.0,21.0,0.0,136
227,194,2,20,8,69,1,8.62,34.5,24.0,28.0,1.0,125
227,194,2,20,9,72,1,8.0,36.0,27.0,25.0,1.0,122
227,194,2,20,10,78,1,7.8,39.0,30.0,20.0,1.0,116
227,194,2,20,11,86,1,7.82,43.0,33.0,17.0,0.0,108
227,194,2,20,12,90,1,7.5,45.0,36.0,18.0,0.0,104
227,194,2,20,13,99,2,7.62,33.0,26.0,21.0,1.0,95
227,194,2,20,14,107,2,7.64,35.67,28.0,21.0,1.0,87
227,194,2,20,15,111,2,7.4,37.0,30.0,21.0,1.0,83
227,194,2,20,16,129,2,8.06,43.0,32.0,30.0,0.0,65
227,194,2,20,17,148,2,8.71,49.33,34.0,41.0,0.0,46
227,194,2,20,18,165,2,9.17,55.0,36.0,54.0,0.0,29
227,194,2,20,19,177,2,9.32,59.0,38.0,48.0,0.0,17
227,194,2,20,20,194,2,9.7,64.67,40.0,46.0,0.0,0
228,195,5,20,4,34,1,8.5,17.0,12.0,24.0,0.0,161
228,195,5,20,5,45,1,9.0,22.5,15.0,25.0,0.0,150
228,195,5,20,6,59,1,9.83,29.5,18.0,38.0,0.0,136
228,195,5,20,7,62,1,8.86,31.0,21.0,28.0,0.0,133
228,195,5,20,8,67,1,8.38,33.5,24.0,22.0,0.0,128
228,195,5,20,9,79,1,8.78,39.5,27.0,20.0,0.0,116
228,195,5,20,10,89,1,8.9,44.5,30.0,27.0,0.0,106
228,195,5,20,11,91,2,8.27,30.33,22.0,24.0,1.0,104
228,195,5,20,12,94,2,7.83,31.33,24.0,15.0,1.0,101
228,195,5,20,13,101,4,7.77,20.2,15.6,12.0,3.0,94
228,195,5,20,14,108,4,7.71,21.6,16.8,17.0,2.0,87
228,195,5,20,15,116,4,7.73,23.2,18.0,22.0,2.0,79
228,195,5,20,16,121,4,7.56,24.2,19.2,20.0,0.0,74
228,195,5,20,17,138,4,8.12,27.6,20.4,30.0,0.0,57
228,195,5,20,18,165,4,9.17,33.0,21.6,49.0,0.0,30
228,195,5,20,19,168,5,8.84,28.0,19.0,47.0,1.0,27
228,195,5,20,20,195,5,9.75,32.5,20.0,57.0,1.0,0
229,201,6,20,4,41,0,10.25,41.0,24.0,28.0,0.0,160
229,201,6,20,5,52,0,10.4,52.0,30.0,33.0,0.0,149
229,201,6,20,6,58,0,9.67,58.0,36.0,32.0,0.0,143
229,201,6,20,7,64,0,9.14,64.0,42.0,23.0,0.0,137
229,201,6,20,8,82,0,10.25,82.0,48.0,30.0,0.0,119
229,201,6,20,9,93,0,10.33,93.0,54.0,35.0,0.0,108
229,201,6,20,10,100,0,10.0,100.0,60.0,36.0,0.0,101
229,201,6,20,11,120,0,10.91,120.0,66.0,38.0,0.0,81
229,201,6,20,12,130,0,10.83,130.0,72.0,37.0,0.0,71
229,201,6,20,13,138,0,10.62,138.0,78.0,38.0,0.0,63
229,201,6,20,14,154,0,11.0,154.0,84.0,34.0,0.0,47
229,201,6,20,15,160,0,10.67,160.0,90.0,30.0,0.0,41
229,201,6,20,16,161,2,10.06,53.67,32.0,23.0,2.0,40
229,201,6,20,17,165,3,9.71,41.25,25.5,11.0,3.0,36
229,201,6,20,18,175,4,9.72,35.0,21.6,15.0,4.0,26
229,201,6,20,19,187,5,9.84,31.17,19.0,26.0,3.0,14
229,201,6,20,20,201,6,10.05,28.71,17.14,36.0,3.0,0
230,161,6,20,4,20,2,5.0,6.67,8.0,17.0,1.0,141
230,161,6,20,5,33,2,6.6,11.0,10.0,23.0,1.0,128
230,161,6,20,6,47,2,7.83,15.67,12.0,35.0,0.0,114
230,161,6,20,7,52,2,7.43,17.33,14.0,32.0,0.0,109
230,161,6,20,8,61,2,7.62,20.33,16.0,28.0,0.0,100
230,161,6,20,9,68,2,7.56,22.67,18.0,21.0,0.0,93
230,161,6,20,10,79,2,7.9,26.33,20.0,27.0,0.0,82
230,161,6,20,11,86,2,7.82,28.67,22.0,25.0,0.0,75
230,161,6,20,12,97,3,8.08,24.25,18.0,29.0,1.0,64
230,161,6,20,13,104,3,8.0,26.0,19.5,25.0,1.0,57
230,161,6,20,14,112,3,8.0,28.0,21.0,26.0,1.0,49
230,161,6,20,15,129,3,8.6,32.25,22.5,32.0,0.0,32
230,161,6,20,16,132,4,8.25,26.4,19.2,28.0,1.0,29
230,161,6,20,17,143,4,8.41,28.6,20.4,31.0,1.0,18
230,161,6,20,18,148,4,8.22,29.6,21.6,19.0,1.0,13
230,161,6,20,19,153,5,8.05,25.5,19.0,21.0,1.0,8
230,161,6,20,20,161,7,8.05,20.12,15.0,18.0,3.0,0
231,145,6,20,4,31,1,7.75,15.5,12.0,20.0,1.0,114
231,145,6,20,5,38,1,7.6,19.0,15.0,20.0,1.0,107
231,145,6,20,6,46,1,7.67,23.0,18.0,20.0,1.0,99
231,145,6,20,7,51,2,7.29,17.0,14.0,20.0,1.0,94
231,145,6,20,8,55,2,6.88,18.33,16.0,17.0,1.0,90
231,145,6,20,9,63,2,7.0,21.0,18.0,17.0,1.0,82
231,145,6,20,10,72,2,7.2,24.0,20.0,21.0,0.0,73
231,145,6,20,11,75,2,6.82,25.0,22.0,20.0,0.0,70
231,145,6,20,12,81,2,6.75,27.0,24.0,18.0,0.0,64
231,145,6,20,13,86,2,6.62,28.67,26.0,14.0,0.0,59
231,145,6,20,14,97,2,6.93,32.33,28.0,22.0,0.0,48
231,145,6,20,15,101,2,6.73,33.67,30.0,20.0,0.0,44
231,145,6,20,16,114,2,7.12,38.0,32.0,28.0,0.0,31
231,145,6,20,17,125,2,7.35,41.67,34.0,28.0,0.0,20
231,145,6,20,18,132,3,7.33,33.0,27.0,31.0,1.0,13
231,145,6,20,19,138,5,7.26,23.0,19.0,24.0,3.0,7
231,145,6,20,20,145,6,7.25,20.71,17.14,20.0,4.0,0
232,142,4,20,4,24,1,6.0,12.0,12.0,18.0,1.0,118
232,142,4,20,5,33,1,6.6,16.5,15.0,25.0,1.0,109
232,142,4,20,6,40,1,6.67,20.0,18.0,18.0,1.0,102
232,142,4,20,7,45,1,6.43,22.5,21.0,21.0,0.0,97
232,142,4,20,8,49,1,6.12,24.5,24.0,16.0,0.0,93
232,142,4,20,9,59,1,6.56,29.5,27.0,19.0,0.0,83
232,142,4,20,10,61,2,6.1,20.33,20.0,16.0,1.0,81
232,142,4,20,11,68,2,6.18,22.67,22.0,19.0,1.0,74
232,142,4,20,12,76,2,6.33,25.33,24.0,17.0,1.0,66
232,142,4,20,13,82,2,6.31,27.33,26.0,21.0,0.0,60
232,142,4,20,14,93,2,6.64,31.0,28.0,25.0,0.0,49
232,142,4,20,15,99,2,6.6,33.0,30.0,23.0,0.0,43
232,142,4,20,16,110,2,6.88,36.67,32.0,28.0,0.0,32
232,142,4,20,17,118,2,6.94,39.33,34.0,25.0,0.0,24
232,142,4,20,18,127,3,7.06,31.75,27.0,28.0,1.0,15
232,142,4,20,19,133,3,7.0,33.25,28.5,23.0,1.0,9
232,142,4,20,20,142,4,7.1,28.4,24.0,24.0,2.0,0
233,164,4,20,4,32,1,8.0,16.0,12.0,19.0,1.0,132
233,164,4,20,5,44,1,8.8,22.0,15.0,28.0,1.0,120
233,164,4,20,6,53,1,8.83,26.5,18.0,28.0,1.0,111
233,164,4,20,7,58,1,8.29,29.0,21.0,26.0,0.0,106
233,164,4,20,8,68,1,8.5,34.0,24.0,24.0,0.0,96
233,164,4,20,9,74,2,8.22,24.67,18.0,21.0,1.0,90
233,164,4,20,10,83,2,8.3,27.67,20.0,25.0,1.0,81
233,164,4,20,11,90,2,8.18,30.0,22.0,22.0,1.0,74
233,164,4,20,12,94,2,7.83,31.33,24.0,20.0,0.0,70
233,164,4,20,13,103,2,7.92,34.33,26.0,20.0,0.0,61
233,164,4,20,14,108,3,7.71,27.0,21.0,18.0,1.0,56
233,164,4,20,15,117,3,7.8,29.25,22.5,23.0,1.0,47
233,164,4,20,16,126,3,7.88,31.5,24.0,23.0,1.0,38
233,164,4,20,17,139,3,8.18,34.75,25.5,31.0,0.0,25
233,164,4,20,18,145,4,8.06,29.0,21.6,28.0,1.0,19
233,164,4,20,19,157,4,8.26,31.4,22.8,31.0,1.0,7
233,164,4,20,20,164,5,8.2,27.33,20.0,25.0,2.0,0
